ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,addressline2,city,state,postalcode,country,territory,contactlastname,contactfirstname,dealsize
-0.5509457418802122,0.20193316825055005,0.8101579745265006,-0.5836962812072303,0.5360802085403598,1/2/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
-0.3988861483790249,0.30605322924987477,0.8101579745265006,2.2564782695218897,0.38580614339784813,2/19/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
-0.29027215302103404,1.347253839243122,0.6197828548551769,-1.2937399188895102,0.6332749186725067,3/20/2004 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
-0.11648976044824859,-0.526907258744723,0.8101579745265006,0.1263473564750498,-0.15816772097497325,5/7/2004 0:00,Cancelled,-0.5962425798983697,-0.5723367278181918,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
0.024708433517139576,-1.0475075637413465,0.22267225366577603,-0.3470150686464702,-0.7598011284455615,6/17/2004 0:00,Shipped,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small
0.15504522794672865,0.5142933512485242,0.12351854550362837,0.3630285690358098,-0.04230571210577544,7/21/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
0.2636592233047195,-1.3598677467393208,0.22267225366577603,0.8363909941573299,-0.9125414487120589,8/20/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
0.39399601773430865,-0.11042701474742408,0.8101579745265006,-0.3470150686464702,-0.02626061436705988,9/10/2004 0:00,Shipped,0.23455347294126402,0.5217594852380163,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium
0.5134714126280986,-0.3186671367460735,0.3218259618279237,-0.5836962812072303,-0.3664420998295732,10/14/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
0.6112240084502905,-0.42278719774539825,0.12351854550362837,-0.8203774937679902,-0.4901302812819099,10/29/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
0.7415608028798795,0.8266535342464983,-0.18137910709497596,-1.0570587063287502,-0.045771175980228014,11/10/2004 0:00,Resolved,1.0653495257808978,1.0688075917661204,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
0.8501747982378703,-0.42278719774539825,0.28365178418549636,-1.2937399188895102,-0.4322974649904204,11/21/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small
0.9913729922032586,-0.42278719774539825,-0.3132535389506322,1.5464346318396098,-0.6478724210738672,12/2/2004 0:00,Shipped,1.0653495257808978,1.3423316450301723,0.2643280247651782,Ships,-0.01639399371471198,S700_3505,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
1.2411851815266377,-0.11042701474742408,0.6287066885897706,-1.0570587063287502,-0.14074798923272505,1/31/2005 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Ships,-0.01639399371471198,S700_3505,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
1.3823833754920258,1.0348936562451478,0.4175092902043958,-1.0570587063287502,0.36061222103057794,3/1/2005 0:00,Resolved,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Ships,-0.01639399371471198,S700_3505,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
1.5018587703858157,1.347253839243122,0.8101579745265006,-0.8203774937679902,0.9665139248398668,3/28/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Ships,-0.01639399371471198,S700_3505,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
1.6865025624944003,-0.7351473807433724,0.8101579745265006,0.1263473564750498,-0.2831323482877333,5/6/2005 0:00,On Hold,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Ships,-0.01639399371471198,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium
-1.6696698940675183,-1.3598677467393208,0.8101579745265006,0.1263473564750498,-0.5562455562333412,2/11/2003 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
-1.5393330996379293,1.0348936562451478,-0.01182626613770338,-1.2937399188895102,0.1355303423848828,4/16/2003 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
-1.4089963052083403,-0.526907258744723,0.08683167348363328,0.1263473564750498,-0.5527107830813993,6/12/2003 0:00,Shipped,-0.5962425798983697,-0.29881267455413973,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
-1.2677981112429522,0.30605322924987477,0.08683167348363328,-0.5836962812072303,-0.1580637570587398,8/8/2003 0:00,Shipped,0.23455347294126402,0.24823543197396428,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
-1.148322716349162,-1.5681078687379701,0.8101579745265006,-0.8203774937679902,-0.759310187730014,9/28/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
-0.9962631228479749,-0.7351473807433724,0.8101579745265006,1.7831158444003699,-0.2981724615028575,10/23/2003 0:00,Cancelled,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
-0.8876491274899839,-1.1516276247406712,0.8101579745265006,-0.3470150686464702,-0.5733996024118813,11/7/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small
-0.8007579312035913,-1.3598677467393208,-0.20864637683956644,-0.3470150686464702,-1.023089746307096,11/14/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small
-0.6704211367740022,-0.006306953748099373,0.48047189488735936,1.0730722067180898,-0.14554765669884184,11/26/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Ships,-0.04138332646667323,S700_3962,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
-0.5509457418802122,-0.2145470757467488,0.08683167348363328,-0.3470150686464702,-0.4047181483229019,1/2/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
-0.3988861483790249,-0.42278719774539825,0.5791298345086968,2.4931594820826497,-0.3255842807497774,2/19/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small
-0.29027215302103404,-0.006306953748099373,-0.060907351677966216,-1.0570587063287502,-0.366297705501471,3/20/2004 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
-0.11648976044824859,-0.006306953748099373,0.3327328697257599,0.3630285690358098,-0.20578897038307595,5/7/2004 0:00,Cancelled,-0.5962425798983697,-0.5723367278181918,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
0.024708433517139576,1.5554939612417713,-0.11048420575904006,-0.1103338560857102,0.3189688968059059,6/17/2004 0:00,Shipped,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium
0.15504522794672865,-0.9433875027420218,0.8101579745265006,0.5997097815965698,-0.3175444045610474,7/21/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
0.2636592233047195,0.30605322924987477,0.28365178418549636,1.0730722067180898,-0.0709304437087537,8/20/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Medium
0.3831346181985095,1.0348936562451478,0.8101579745265006,-1.2937399188895102,0.6777021655429889,9/10/2004 0:00,Shipped,0.23455347294126402,0.5217594852380163,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium
0.5134714126280986,-0.526907258744723,0.8101579745265006,-0.3470150686464702,-0.0020485734308847516,10/14/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
0.6112240084502905,0.20193316825055005,0.3823097238068337,-0.5836962812072303,-0.08002728637919172,10/29/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
0.7415608028798795,0.20193316825055005,0.14632389838092202,-0.8203774937679902,-0.18175020264062303,11/10/2004 0:00,Resolved,1.0653495257808978,1.0688075917661204,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
0.8501747982378703,0.09781310725122534,-0.5834473936924847,0.1263473564750498,-0.5378439430599978,11/21/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small
0.9913729922032586,-1.0475075637413465,0.8101579745265006,2.2564782695218897,-0.38379829806745663,12/2/2004 0:00,Shipped,1.0653495257808978,1.3423316450301723,0.2643280247651782,Ships,-0.04138332646667323,S700_3962,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
1.2411851815266377,0.20193316825055005,0.8101579745265006,0.3630285690358098,0.2924580981663436,1/31/2005 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Ships,-0.04138332646667323,S700_3962,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
1.3823833754920258,-0.526907258744723,0.5860705940800471,-0.8203774937679902,-0.378224677002712,3/1/2005 0:00,Resolved,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Ships,-0.04138332646667323,S700_3962,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
1.5018587703858157,0.09781310725122534,0.8101579745265006,-1.0570587063287502,0.1562191617153645,3/28/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Ships,-0.04138332646667323,S700_3962,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
1.6865025624944003,-0.8392674417426971,0.3327328697257599,0.3630285690358098,-0.6233542641621154,5/6/2005 0:00,On Hold,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Ships,-0.04138332646667323,S700_3962,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small
-1.6588084945317194,1.347253839243122,-1.1015255188397064,0.8363909941573299,-0.3292923270954417,2/17/2003 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,-1.1651700861775494,Planes,-0.6661166452657046,S700_4002,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
-1.517610300566331,-0.9433875027420218,-1.2115861348996901,-1.2937399188895102,-1.1433297912043523,4/28/2003 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,-1.1651700861775494,Planes,-0.6661166452657046,S700_4002,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
-1.387273506136742,-0.9433875027420218,0.07295015434093256,-1.0570587063287502,-0.754239058927065,6/16/2003 0:00,Shipped,-0.5962425798983697,-0.29881267455413973,-1.1651700861775494,Planes,-0.6661166452657046,S700_4002,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Small
-1.256936711707153,-0.11042701474742408,0.10963702636092765,-0.3470150686464702,-0.34635396090399656,8/10/2003 0:00,Shipped,0.23455347294126402,0.24823543197396428,-1.1651700861775494,Planes,-0.6661166452657046,S700_4002,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small
-1.126599917277564,0.930773595245823,0.10963702636092765,-0.8203774937679902,0.14961167726140848,10/6/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Planes,-0.6661166452657046,S700_4002,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
-0.9854017233121758,0.41017329024919946,-0.03711046171905129,2.4931594820826497,-0.16504666676576182,10/28/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Planes,-0.6661166452657046,S700_4002,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
-0.8767877279541849,1.0348936562451478,-0.36729230989900286,-1.0570587063287502,-0.05082497746380469,11/8/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Planes,-0.6661166452657046,S700_4002,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
-0.659559737238203,0.5142933512485242,-0.9909691342389115,-1.0570587063287502,-0.5616632314237351,11/27/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Planes,-0.6661166452657046,S700_4002,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small
-0.529222942808614,0.7225334732471737,-0.66078728605896,2.0197970569611297,-0.32655461063462404,1/12/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
-0.3988861483790249,0.8266535342464983,-0.47735292595898665,-1.0570587063287502,-0.19404104784868162,2/19/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
-0.25768795441363673,-0.11042701474742408,-0.5507266699989761,1.0730722067180898,-0.6079271741476773,4/2/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
-0.09476696137665042,0.30605322924987477,-1.064342878278901,1.3097534192788498,-0.667694874435736,5/11/2004 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
0.03556983305293866,-0.006306953748099373,-0.6241004140389657,0.1263473564750498,-0.5959424449151954,6/24/2004 0:00,Cancelled,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
0.17676802701832683,-0.42278719774539825,-0.5507266699989761,2.4931594820826497,-0.7336368761934443,7/23/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
0.27452062284051865,-0.3186671367460735,-0.9542822622189171,0.5997097815965698,-0.8421809805144234,8/21/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
0.4048574172701077,1.2431337782437972,0.146819666921733,-0.3470150686464702,0.3187609689734387,9/15/2004 0:00,Shipped,0.23455347294126402,0.5217594852380163,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium
0.5351942116996968,0.41017329024919946,-0.7708479021189438,2.0197970569611297,-0.4984242914880998,10/15/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small
0.6220854079860895,0.930773595245823,-1.064342878278901,0.1263473564750498,-0.45217767608353004,11/1/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Planes,-0.6661166452657046,S700_4002,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
